COMMON_NAME,SCIENTIFIC_NAME,OBSERVATION_DATE,OBSERVATION_COUNT,APPROVED,COUNTRY,STATE,COUNTY,LATITUDE,LONGITUDE,OBS_DATE,YEAR
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Kenedy,53.35145022,-83.78261308,2018/8/19,2018
Virtual Species,Virtual species,2018/4/23,1,1,Canada,Saskatchewan,Maple Creek,48.33235275,-77.06576648,2018/8/19,2018
Virtual Species,Virtual species,2018/4/23,1,1,United States,Louisiana,Ouachita,53.34420822,-83.11228033,2018/8/20,2018
Virtual Species,Virtual species,2018/4/25,1,1,United States,Texas,Kenedy,48.3203716,-76.95842718,2018/8/20,2018
Virtual Species,Virtual species,2018/4/25,1,1,United States,Texas,Kenedy,53.32968456,-82.45885679,2018/8/21,2018
Virtual Species,Virtual species,2018/4/26,1,1,United States,North Dakota,Billings,48.30838762,-76.85108789,2018/8/21,2018
Virtual Species,Virtual species,2018/4/26,1,1,Canada,Saskatchewan,Maple Creek,52.6568278,-81.82388969,2018/8/22,2018
Virtual Species,Virtual species,2018/4/26,1,1,United States,North Dakota,Billings,48.2964008,-76.74374859,2018/8/22,2018
Virtual Species,Virtual species,2018/4/26,1,1,United States,North Dakota,Billings,51.8538414,-81.20885878,2018/8/23,2018
Virtual Species,Virtual species,2018/4/25,1,1,United States,Texas,Kenedy,48.28441116,-76.63640929,2018/8/23,2018
Virtual Species,Virtual species,2018/4/25,1,1,United States,Texas,Kenedy,51.47812264,-80.61517054,2018/8/24,2018
Virtual Species,Virtual species,2018/4/27,1,1,United States,Montana,Valley,48.27241869,-76.52907,2018/8/24,2018
Virtual Species,Virtual species,2018/4/27,1,1,Canada,Saskatchewan,Maple Creek,51.31557248,-80.04415257,2018/8/25,2018
Virtual Species,Virtual species,2018/4/27,1,1,Canada,Alberta,Drumheller,48.26042338,-76.4217307,2018/8/25,2018
Virtual Species,Virtual species,2018/4/27,1,1,United States,Montana,Sheridan,51.2555352,-79.49704848,2018/8/26,2018
Virtual Species,Virtual species,2018/4/27,1,1,Canada,Saskatchewan,Maple Creek,48.24842524,-76.3143914,2018/8/26,2018
Virtual Species,Virtual species,2018/4/27,1,1,Canada,Saskatchewan,Maple Creek,51.07226714,-78.97501307,2018/8/27,2018
Virtual Species,Virtual species,2018/4/26,1,1,Canada,Alberta,Medicine Hat,48.23642427,-76.20705211,2018/8/27,2018
Virtual Species,Virtual species,2018/4/27,1,1,United States,North Dakota,Golden Valley,50.99133552,-78.47910788,2018/8/28,2018
Virtual Species,Virtual species,2018/4/28,1,1,Canada,Saskatchewan,Weyburn,48.22442046,-76.09971281,2018/8/28,2018
Virtual Species,Virtual species,2018/4/28,1,1,Canada,Saskatchewan,Maple Creek,50.78580455,-78.0102972,2018/8/29,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,48.21241383,-75.99237351,2018/8/29,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,50.5111244,-77.56944453,2018/8/30,2018
Virtual Species,Virtual species,2018/3/27,1,1,United States,Texas,Colorado,48.20040436,-75.88503422,2018/8/30,2018
Virtual Species,Virtual species,2018/4/29,1,1,United States,Montana,Sheridan,50.39617243,-77.15730937,2018/9/1,2018
Virtual Species,Virtual species,2018/4/20,1,1,United States,Texas,Kenedy,48.18839206,-75.77769492,2018/9/1,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Ellis,50.26959163,-76.77454464,2018/9/2,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Ellis,48.17637692,-75.67035563,2018/9/2,2018
Virtual Species,Virtual species,2018/4/11,1,1,United States,Kansas,Kiowa,50.13121482,-76.42169441,2018/9/3,2018
Virtual Species,Virtual species,2018/4/30,1,1,Canada,Alberta,Drumheller,48.16435895,-75.56301633,2018/9/3,2018
Virtual Species,Virtual species,2018/4/30,1,1,Canada,Saskatchewan,Kindersley,49.98091266,-76.09919226,2018/9/4,2018
Virtual Species,Virtual species,2018/4/27,1,1,United States,North Dakota,McKenzie,48.15233815,-75.45567703,2018/9/4,2018
Virtual Species,Virtual species,2018/5/1,1,1,United States,North Dakota,Stark,49.81859471,-75.80736002,2018/9/5,2018
Virtual Species,Virtual species,2018/5/1,1,1,United States,North Dakota,Stark,48.14031452,-75.34833774,2018/9/5,2018
Virtual Species,Virtual species,2018/5/1,1,1,United States,North Dakota,Stark,49.64421051,-75.54640707,2018/9/6,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Kansas,Anderson,48.12828805,-75.24099844,2018/9/6,2018
Virtual Species,Virtual species,2018/5/1,1,1,Canada,Saskatchewan,Assiniboia,49.45775052,-75.31643008,2018/9/7,2018
Virtual Species,Virtual species,2018/5/1,1,1,Canada,Alberta,Medicine Hat,48.11625874,-75.13365914,2018/9/7,2018
Virtual Species,Virtual species,2018/5/2,1,1,Canada,Alberta,Hanna,49.25924705,-75.11741338,2018/9/8,2018
Virtual Species,Virtual species,2018/5/2,1,1,United States,North Dakota,Billings,48.10422661,-75.02631985,2018/9/8,2018
Virtual Species,Virtual species,2018/5/2,1,1,United States,North Dakota,Billings,49.04877508,-74.94922966,2018/9/9,2018
Virtual Species,Virtual species,2018/5/3,1,1,Canada,Saskatchewan,Assiniboia,48.09219164,-74.91898055,2018/9/9,2018
Virtual Species,Virtual species,2018/4/13,1,1,United States,Texas,Ellis,48.82645297,-74.81164125,2018/9/10,2018
Virtual Species,Virtual species,2018/5/3,1,1,United States,Montana,Glacier,47.92880839,-74.81164125,2018/9/10,2018
Virtual Species,Virtual species,2018/5/3,1,1,Canada,Alberta,Fort MacLeod,48.59244314,-74.70430196,2018/9/11,2018
Virtual Species,Virtual species,2018/5/1,1,1,Canada,Alberta,Medicine Hat,47.62992959,-74.70430196,2018/9/11,2018
Virtual Species,Virtual species,2018/5/4,1,1,United States,Montana,Roosevelt,48.34695257,-74.62675922,2018/9/12,2018
Virtual Species,Virtual species,2018/5/4,1,1,United States,Montana,Sheridan,47.60626669,-74.62675922,2018/9/12,2018
Virtual Species,Virtual species,2018/5/3,1,1,Canada,Alberta,Medicine Hat,48.92587748,-74.57845686,2018/9/13,2018
Virtual Species,Virtual species,2018/5/4,1,1,Canada,Alberta,Drumheller,47.48484506,-74.57845686,2018/9/13,2018
Virtual Species,Virtual species,2018/5/4,1,1,United States,Montana,Wheatland,48.78149434,-74.55873826,2018/9/14,2018
Virtual Species,Virtual species,2018/5/4,1,1,Canada,Saskatchewan,Weyburn,47.27521908,-74.55873826,2018/9/14,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,North Dakota,Stark,47.54434206,-74.56684993,2018/9/15,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,North Dakota,McHenry,47.23933297,-74.56684993,2018/9/15,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,North Dakota,Stark,47.25590035,-74.60194555,2018/9/16,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Toole,47.07209981,-74.60194555,2018/9/16,2018
Virtual Species,Virtual species,2018/5/4,1,1,United States,Montana,Wheatland,46.95768962,-74.66309038,2018/9/17,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Toole,46.95768962,-74.66309038,2018/9/17,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Daniels,46.65018675,-74.74926607,2018/9/18,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Toole,46.65018675,-74.74926607,2018/9/18,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Toole,46.33391222,-74.8593758,2018/9/19,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Swift Current,46.33391222,-74.8593758,2018/9/19,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Moose Jaw,46.00942903,-74.99224978,2018/9/20,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Alberta,Lethbridge,46.00942903,-74.99224978,2018/9/20,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Weyburn,45.67734147,-75.14665101,2018/9/21,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Moose Jaw,45.67734147,-75.14665101,2018/9/21,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Maple Creek,45.33829347,-75.32128135,2018/9/22,2018
Virtual Species,Virtual species,2018/5/6,1,1,United States,North Dakota,Dunn,45.33829347,-75.32128135,2018/9/22,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Sheridan,44.99296672,-75.51478784,2018/9/23,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Saskatoon,44.99296672,-75.51478784,2018/9/23,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Sheridan,44.64207849,-75.72576915,2018/9/24,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Alberta,Stettler,44.64207849,-75.72576915,2018/9/24,2018
Virtual Species,Virtual species,2018/5/6,1,1,United States,North Dakota,Dunn,44.2863791,-75.95278234,2018/9/25,2018
Virtual Species,Virtual species,2018/5/6,1,1,United States,North Dakota,Dunn,44.2863791,-75.95278234,2018/9/25,2018
Virtual Species,Virtual species,2018/4/14,1,1,United States,Texas,Kenedy,43.92664907,-76.19434968,2018/9/26,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Hill,43.92664907,-76.19434968,2018/9/26,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Alberta,Stettler,43.56369602,-76.4489656,2018/9/27,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,43.56369602,-76.4489656,2018/9/27,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,43.19835121,-76.71510372,2018/9/28,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,43.19835121,-76.71510372,2018/9/28,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,42.83146581,-76.99122394,2018/9/29,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,North Dakota,McHenry,42.83146581,-76.99122394,2018/9/29,2018
Virtual Species,Virtual species,2018/5/7,1,1,United States,Montana,Richland,42.46390691,-77.27577957,2018/9/30,2018
Virtual Species,Virtual species,2018/5/5,1,1,Canada,Saskatchewan,Weyburn,42.46390691,-77.27577957,2018/9/30,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Sheridan,42.09655324,-77.56722434,2018/10/1,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Sheridan,42.09655324,-77.56722434,2018/10/1,2018
Virtual Species,Virtual species,2018/5/7,1,1,United States,North Dakota,Kidder,41.73029071,-77.86401948,2018/10/2,2018
Virtual Species,Virtual species,2018/5/8,1,1,United States,North Dakota,Billings,41.73029071,-77.86401948,2018/10/2,2018
Virtual Species,Virtual species,2018/4/21,1,1,United States,Texas,Kenedy,41.36600777,-78.1646406,2018/10/3,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Alberta,Stettler,41.36600777,-78.1646406,2018/10/3,2018
Virtual Species,Virtual species,2018/5/5,1,1,United States,Montana,Sheridan,41.00459053,-78.46758455,2018/10/4,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,41.00459053,-78.46758455,2018/10/4,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,40.64691785,-78.77137602,2018/10/5,2018
Virtual Species,Virtual species,2018/5/6,1,1,Canada,Saskatchewan,Maple Creek,40.64691785,-78.77137602,2018/10/5,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,40.29385632,-79.07457403,2018/10/6,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,40.29385632,-79.07457403,2018/10/6,2018
Virtual Species,Virtual species,2018/5/6,1,1,United States,Montana,Sheridan,39.94625517,-79.37577816,2018/10/7,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,39.94625517,-79.37577816,2018/10/7,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,39.60494126,-79.67363459,2018/10/8,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,39.60494126,-79.67363459,2018/10/8,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,39.27071408,-79.96684175,2018/10/9,2018
Virtual Species,Virtual species,2018/5/10,1,1,Canada,Saskatchewan,Saskatoon,39.27071408,-79.96684175,2018/10/9,2018
Virtual Species,Virtual species,2018/5/10,1,1,Canada,Alberta,Medicine Hat,38.94434088,-80.25415584,2018/10/10,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,38.94434088,-80.25415584,2018/10/10,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,38.62655188,-80.53439582,2018/10/11,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Phillips,38.62655188,-80.53439582,2018/10/11,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Alberta,Medicine Hat,38.31803582,-80.80644824,2018/10/12,2018
Virtual Species,Virtual species,2018/5/11,1,1,United States,Montana,Phillips,38.31803582,-80.80644824,2018/10/12,2018
Virtual Species,Virtual species,2018/5/9,1,1,Canada,Alberta,Fort MacLeod,38.01943561,-81.06927158,2018/10/13,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Saskatchewan,North Battleford,38.01943561,-81.06927158,2018/10/13,2018
Virtual Species,Virtual species,2018/5/11,1,1,United States,North Dakota,McKenzie,37.73134431,-81.3219002,2018/10/14,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Alberta,Hanna,37.73134431,-81.3219002,2018/10/14,2018
Virtual Species,Virtual species,2018/5/9,1,1,United States,Montana,Valley,37.45430147,-81.56344799,2018/10/15,2018
Virtual Species,Virtual species,2018/5/11,1,1,United States,Montana,Valley,37.45430147,-81.56344799,2018/10/15,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Saskatchewan,Moose Jaw,37.18878974,-81.79311143,2018/10/16,2018
Virtual Species,Virtual species,2018/5/10,1,1,Canada,Alberta,Calgary,37.18878974,-81.79311143,2018/10/16,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Saskatchewan,Moose Jaw,36.93523194,-82.01017237,2018/10/17,2018
Virtual Species,Virtual species,2018/5/11,1,1,Canada,Saskatchewan,Maple Creek,36.93523194,-82.01017237,2018/10/17,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Sheridan,36.69398849,-82.21400024,2018/10/18,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Alberta,Calgary,36.69398849,-82.21400024,2018/10/18,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Phillips,36.46535531,-82.4040539,2018/10/19,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Toole,36.46535531,-82.4040539,2018/10/19,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Toole,36.24956211,-82.57988295,2018/10/20,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Sheridan,36.24956211,-82.57988295,2018/10/20,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Saskatchewan,Moose Jaw,36.04677121,-82.74112859,2018/10/21,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Saskatchewan,Saskatoon,36.04677121,-82.74112859,2018/10/21,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Saskatchewan,Maple Creek,35.85707675,-82.88752409,2018/10/22,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Phillips,35.85707675,-82.88752409,2018/10/22,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,Montana,Toole,35.68050446,-83.01889464,2018/10/23,2018
Virtual Species,Virtual species,2018/5/13,1,1,Canada,Saskatchewan,Assiniboia,35.68050446,-83.01889464,2018/10/23,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,Montana,Sheridan,35.51701181,-83.13515686,2018/10/24,2018
Virtual Species,Virtual species,2018/5/13,1,1,Canada,Alberta,Fort MacLeod,35.51701181,-83.13515686,2018/10/24,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Saskatchewan,Saskatoon,35.36648869,-83.23631784,2018/10/25,2018
Virtual Species,Virtual species,2018/5/13,1,1,Canada,Alberta,Lethbridge,35.36648869,-83.23631784,2018/10/25,2018
Virtual Species,Virtual species,2018/5/13,1,1,Canada,Alberta,Lethbridge,35.22875848,-83.32247363,2018/10/26,2018
Virtual Species,Virtual species,2018/5/13,1,1,Canada,Alberta,Lethbridge,35.22875848,-83.32247363,2018/10/26,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,Montana,Toole,35.1035796,-83.39380742,2018/10/27,2018
Virtual Species,Virtual species,2018/5/12,1,1,Canada,Alberta,Medicine Hat,35.1035796,-83.39380742,2018/10/27,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,Montana,Phillips,34.99064744,-83.4505872,2018/10/28,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,Montana,Phillips,34.99064744,-83.4505872,2018/10/28,2018
Virtual Species,Virtual species,2018/5/14,1,1,Canada,Alberta,Fort MacLeod,34.88959674,-83.49316303,2018/10/29,2018
Virtual Species,Virtual species,2018/4/10,1,1,United States,Kansas,Anderson,34.88959674,-83.49316303,2018/10/29,2018
Virtual Species,Virtual species,2018/5/14,1,1,United States,Montana,Phillips,34.80000427,-83.52196393,2018/10/30,2018
Virtual Species,Virtual species,2018/5/14,1,1,Canada,Alberta,Medicine Hat,34.80000427,-83.52196393,2018/10/30,2018
Virtual Species,Virtual species,2018/5/14,1,1,Canada,Alberta,Fort MacLeod,34.72139188,-83.53749435,2018/10/31,2018
Virtual Species,Virtual species,2018/5/15,1,1,Canada,Alberta,Medicine Hat,34.72139188,-83.53749435,2018/10/31,2018
Virtual Species,Virtual species,2018/5/14,1,1,United States,Montana,Phillips,34.6532299,-83.54033036,2018/11/1,2018
Virtual Species,Virtual species,2018/5/14,1,1,Canada,Saskatchewan,Maple Creek,34.6532299,-83.54033036,2018/11/1,2018
Virtual Species,Virtual species,2018/5/15,1,1,United States,North Dakota,Golden Valley,34.59494074,-83.5311154,2018/11/2,2018
Virtual Species,Virtual species,2018/5/15,1,1,United States,Montana,Phillips,34.59494074,-83.5311154,2018/11/2,2018
Virtual Species,Virtual species,2018/5/15,1,1,Canada,Alberta,Lethbridge,34.5459028,-83.51055581,2018/11/3,2018
Virtual Species,Virtual species,2018/5/16,1,1,Canada,Saskatchewan,Battleford,34.5459028,-83.51055581,2018/11/3,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,Montana,Phillips,34.50545457,-83.479416,2018/11/4,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,Montana,Phillips,34.50545457,-83.479416,2018/11/4,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,Montana,Phillips,34.47289891,-83.43851344,2018/11/5,2018
Virtual Species,Virtual species,2018/5/16,1,1,Canada,Saskatchewan,Melville,34.47289891,-83.43851344,2018/11/5,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,North Dakota,Bowman,34.44750745,-83.38871333,2018/11/6,2018
Virtual Species,Virtual species,2018/5/16,1,1,Canada,Saskatchewan,Moose Jaw,34.44750745,-83.38871333,2018/11/6,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,North Dakota,Bowman,34.42852512,-83.33092314,2018/11/7,2018
Virtual Species,Virtual species,2018/5/16,1,1,Canada,Saskatchewan,Weyburn,34.42852512,-83.33092314,2018/11/7,2018
Virtual Species,Virtual species,2018/5/15,1,1,Canada,Alberta,Lethbridge,34.41517471,-83.26608697,2018/11/8,2018
Virtual Species,Virtual species,2018/5/14,1,1,Canada,Alberta,Medicine Hat,34.41517471,-83.26608697,2018/11/8,2018
Virtual Species,Virtual species,2018/5/16,1,1,United States,Montana,Phillips,34.40666157,-83.19517971,2018/11/9,2018
Virtual Species,Virtual species,2018/5/14,1,1,United States,Montana,Phillips,34.40666157,-83.19517971,2018/11/9,2018
Virtual Species,Virtual species,2018/5/17,1,1,United States,Montana,Phillips,34.40217815,-83.11920118,2018/11/10,2018
Virtual Species,Virtual species,2018/5/17,1,1,Canada,Saskatchewan,Prince Albert,34.40217815,-83.11920118,2018/11/10,2018
Virtual Species,Virtual species,2018/5/17,1,1,Canada,Alberta,Medicine Hat,34.40090864,-83.0391701,2018/11/11,2018
Virtual Species,Virtual species,2018/5/12,1,1,United States,Montana,Phillips,34.40090864,-83.0391701,2018/11/11,2018
Virtual Species,Virtual species,2018/5/14,1,1,United States,Montana,Phillips,34.40203354,-82.95611816,2018/11/12,2018
Virtual Species,Virtual species,2018/5/13,1,1,United States,North Dakota,McLean,34.40203354,-82.95611816,2018/11/12,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Lethbridge,34.40473404,-82.87108387,2018/11/13,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Calgary,34.40473404,-82.87108387,2018/11/13,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Medicine Hat,34.40819644,-82.78510666,2018/11/14,2018
Virtual Species,Virtual species,2018/5/18,1,1,United States,Montana,Phillips,34.40819644,-82.78510666,2018/11/14,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Lethbridge,34.41161632,-82.69922088,2018/11/15,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.41161632,-82.69922088,2018/11/15,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.41420259,-82.61444993,2018/11/16,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Lethbridge,34.41420259,-82.61444993,2018/11/16,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Alberta,Lethbridge,34.4151814,-82.53180056,2018/11/17,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.4151814,-82.53180056,2018/11/17,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.4137998,-82.45225723,2018/11/18,2018
Virtual Species,Virtual species,2018/5/17,1,1,Canada,Alberta,Medicine Hat,34.4137998,-82.45225723,2018/11/18,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.40932926,-82.37677677,2018/11/19,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Saskatchewan,Estevan,34.40932926,-82.37677677,2018/11/19,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.40106895,-82.30628312,2018/11/20,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.40106895,-82.30628312,2018/11/20,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.38834877,-82.24166242,2018/11/21,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.38834877,-82.24166242,2018/11/21,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.37053223,-82.18375832,2018/11/22,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.37053223,-82.18375832,2018/11/22,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.34701901,-82.13336757,2018/11/23,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.34701901,-82.13336757,2018/11/23,2018
Virtual Species,Virtual species,2018/5/20,1,1,United States,Montana,Sheridan,34.31724735,-82.091236,2018/11/24,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Drumheller,34.31724735,-82.091236,2018/11/24,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Drumheller,34.28069616,-82.05805469,2018/11/25,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Lethbridge,34.28069616,-82.05805469,2018/11/25,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Drumheller,34.23688695,-82.03445672,2018/11/26,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Drumheller,34.23688695,-82.03445672,2018/11/26,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.18538545,-82.02101408,2018/11/27,2018
Virtual Species,Virtual species,2018/5/19,1,1,Canada,Alberta,Lethbridge,34.18538545,-82.02101408,2018/11/27,2018
Virtual Species,Virtual species,2018/5/20,1,1,United States,Montana,Wheatland,34.12580304,-82.01823516,2018/11/28,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Saskatchewan,Weyburn,34.12580304,-82.01823516,2018/11/28,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Manitoba,Virden Area,34.05779792,-82.02656251,2018/11/29,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Saskatchewan,Prince Albert,34.05779792,-82.02656251,2018/11/29,2018
Virtual Species,Virtual species,2018/5/18,1,1,Canada,Manitoba,Western Manitoba Westman,33.9810761,-82.04637112,2018/11/30,2018
Virtual Species,Virtual species,2018/5/21,1,1,United States,Montana,Toole,33.9810761,-82.04637112,2018/11/30,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Saskatchewan,Moose Jaw,33.89539202,-82.07796714,2018/11/30,2018
Virtual Species,Virtual species,2018/5/20,1,1,Canada,Alberta,Lethbridge,33.89539202,-82.07796714,2018/11/30,2018
Virtual Species,Virtual species,2018/5/21,1,1,United States,Montana,Phillips,33.80054911,-82.12158697,2018/12/1,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,North Dakota,Stark,33.80054911,-82.12158697,2018/12/1,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Alberta,Lethbridge,33.69639995,-82.17739686,2018/12/2,2018
Virtual Species,Virtual species,2018/5/21,1,1,Canada,Alberta,Lethbridge,33.69639995,-82.17739686,2018/12/2,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Sheridan,33.58284632,-82.24549301,2018/12/3,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Sheridan,33.58284632,-82.24549301,2018/12/3,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Wibaux,33.45983888,-82.32590203,2018/12/4,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Musselshell,33.45983888,-82.32590203,2018/12/4,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Musselshell,33.32737673,-82.41858197,2018/12/5,2018
Virtual Species,Virtual species,2018/1/9,1,1,United States,Texas,Williamson,33.32737673,-82.41858197,2018/12/5,2018
Virtual Species,Virtual species,2018/5/23,1,1,United States,Montana,Sheridan,33.1855066,-82.52342372,2018/12/6,2018
Virtual Species,Virtual species,2018/5/23,1,1,United States,Montana,Lewis and Clark,33.1855066,-82.52342372,2018/12/6,2018
Virtual Species,Virtual species,2018/5/23,1,1,Canada,Alberta,Medicine Hat,33.03432189,-82.64025295,2018/12/7,2018
Virtual Species,Virtual species,2018/5/23,1,1,Canada,Alberta,Drumheller,33.03432189,-82.64025295,2018/12/7,2018
Virtual Species,Virtual species,2018/5/22,1,1,United States,Montana,Phillips,32.87396133,-82.76883244,2018/12/8,2018
Virtual Species,Virtual species,2018/5/23,1,1,Canada,Alberta,Medicine Hat,32.87396133,-82.76883244,2018/12/8,2018
