"COMMON_NAME","SCIENTIFIC_NAME","OBSERVATION_DATE","OBSERVATION_COUNT","APPROVED","COUNTRY","STATE","COUNTY","LATITUDE","LONGITUDE","OBS_DATE","YEAR"
"Sprague's Pipit","Anthus spragueii","2018-11-03","3","1","United States","Texas","Hidalgo","26.4057850","-98.2521486",2018-11-03,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","1","1","United States","Louisiana","Cameron","30.0011418","-92.8946292",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-11-04","1","1","United States","Texas","Matagorda","28.7628438","-96.1027765",2018-11-04,2018
"Sprague's Pipit","Anthus spragueii","2018-11-04","1","1","United States","Texas","Matagorda","28.7596810","-96.0999680",2018-11-04,2018
"Sprague's Pipit","Anthus spragueii","2018-11-04","1","1","United States","New Mexico","Socorro","33.9102817","-106.6128324",2018-11-04,2018
"Sprague's Pipit","Anthus spragueii","2018-06-20","9","1","Canada","Saskatchewan","Maple Creek","49.2034874","-109.0961762",2018-06-20,2018
"Sprague's Pipit","Anthus spragueii","2018-06-21","7","1","Canada","Saskatchewan","Maple Creek","49.2035217","-109.0501251",2018-06-21,2018
"Sprague's Pipit","Anthus spragueii","2018-06-21","4","1","Canada","Saskatchewan","Maple Creek","49.2033157","-109.1222153",2018-06-21,2018
"Sprague's Pipit","Anthus spragueii","2018-11-05","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-05,2018
"Sprague's Pipit","Anthus spragueii","2018-11-05","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-05,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","1","1","United States","Louisiana","Cameron","30.0011418","-92.8946292",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-07-05","2","1","Canada","Saskatchewan","Moose Jaw","50.5137634","-106.2105484",2018-07-05,2018
"Sprague's Pipit","Anthus spragueii","2018-07-03","1","1","Canada","Saskatchewan","Moose Jaw","50.5719299","-107.0931931",2018-07-03,2018
"Sprague's Pipit","Anthus spragueii","2018-06-22","1","1","Canada","Saskatchewan","Melville","50.3575798","-101.5458595",2018-06-22,2018
"Sprague's Pipit","Anthus spragueii","2018-07-18","2","1","Canada","Saskatchewan","Moose Jaw","51.0381165","-107.5441818",2018-07-18,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","2","1","United States","Texas","Hidalgo","26.0942508","-97.9807949",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-01-23","1","1","United States","Texas","Galveston","29.1956654","-94.9559069",2018-01-23,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","1","1","Mexico","Nuevo León","","24.8960325","-100.7279670",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-08-15","3","1","Canada","Saskatchewan","Moose Jaw","50.3826180","-107.0819626",2018-08-15,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-06-06","3","1","Canada","Saskatchewan","Moose Jaw","50.3016052","-105.7642670",2018-06-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-07-03","5","1","Canada","Saskatchewan","Moose Jaw","50.6888084","-106.3391190",2018-07-03,2018
"Sprague's Pipit","Anthus spragueii","2018-07-03","2","1","Canada","Saskatchewan","Moose Jaw","50.6333427","-106.3927307",2018-07-03,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","6","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","2","1","United States","Louisiana","Jefferson Davis","30.1265380","-92.8270370",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","2","1","United States","Louisiana","Jefferson Davis","30.1265380","-92.8270370",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","2","1","United States","Louisiana","Jefferson Davis","30.1265380","-92.8270370",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","4","1","United States","Texas","Kenedy","26.6860350","-97.7562260",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","4","1","United States","Texas","Kenedy","26.6860350","-97.7562260",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kleberg","27.3029190","-97.7907574",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-07-04","2","1","Canada","Saskatchewan","Moose Jaw","50.6747475","-106.2354736",2018-07-04,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","2","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","4","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","2","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","1","1","Mexico","Nuevo León","","24.8960325","-100.7279670",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","1","1","Mexico","Nuevo León","","24.8960325","-100.7279670",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kleberg","27.3029110","-97.7907060",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7721022","-97.7013494",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","5","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","1","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","1","1","United States","Texas","Hidalgo","26.1838822","-98.3796179",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kleberg","27.3029110","-97.7907060",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","1","1","United States","Texas","Hidalgo","26.0813003","-98.1351399",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","7","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","1","1","United States","Texas","Kleberg","27.5183197","-97.9093409",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","1","1","United States","Texas","Kleberg","27.3029110","-97.7907060",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-01","1","1","United States","Iowa","Polk","41.7872490","-93.3915997",2018-11-01,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","2","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","8","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","5","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","5","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1807109","-98.3649817",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1807109","-98.3649817",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-02","2","1","United States","Louisiana","Jefferson Davis","30.1265380","-92.8270370",2018-11-02,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","2","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1807109","-98.3649817",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-10","1","1","United States","Texas","Hidalgo","26.0813003","-98.1351399",2018-11-10,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Texas","Hidalgo","26.1807109","-98.3649817",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","1","1","United States","Kansas","Comanche","37.3395912","-99.0631458",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-07","1","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-07,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-13","1","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-13,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","5","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-13","1","1","United States","Texas","Hidalgo","26.0884189","-97.9247008",2018-11-13,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","6","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","2","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","3","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-14","2","1","United States","Texas","Nueces","27.8660551","-97.6427346",2018-11-14,2018
"Sprague's Pipit","Anthus spragueii","2018-11-14","2","1","United States","Texas","Nueces","27.8660551","-97.6427346",2018-11-14,2018
"Sprague's Pipit","Anthus spragueii","2018-11-09","4","1","United States","Texas","Cameron","26.0057269","-97.4183462",2018-11-09,2018
"Sprague's Pipit","Anthus spragueii","2018-11-11","4","1","United States","Texas","Kenedy","26.7876524","-97.7707243",2018-11-11,2018
"Sprague's Pipit","Anthus spragueii","2018-11-08","8","1","United States","Texas","Hidalgo","26.1384105","-98.3327866",2018-11-08,2018
"Sprague's Pipit","Anthus spragueii","2018-11-14","2","1","United States","Texas","Nueces","27.8660551","-97.6427346",2018-11-14,2018
"Sprague's Pipit","Anthus spragueii","2018-11-06","1","1","Mexico","Nuevo León","","24.8960325","-100.7279670",2018-11-06,2018
"Sprague's Pipit","Anthus spragueii","2018-11-15","2","1","United States","Texas","Colorado","29.6713490","-96.2737083",2018-11-15,2018
